ID_Transmision,Canal,Categoria,Espectadores_Pico,Horas_Transmitidas
2302,Streamer_1302,Just Chatting,11967.0,7.3
15736,Streamer_14736,Arte,13263.0,8.0
6359,Streamer_5359,,43541.0,7.0
14121,Streamer_13121,Arte,39137.0,2.9
17809,Streamer_16809,Arte,2054.0,8.4
13808,Streamer_12808,Esports,23594.0,11.3
1513,Streamer_513,Musica,25480.0,6.2
18942,Streamer_17942,Gaming,6432.0,11.6
1983,Streamer_983,Gaming,8593.0,7.9
5572,Streamer_4572,Esports,14558.0,1.1
4602,Streamer_3602,Arte,23946.0,6.7
5096,Streamer_4096,Just Chatting,28107.0,6.0
4899,Streamer_3899,Esports,9311.0,11.3
9711,Streamer_8711,Just Chatting,12892.0,3.7
3300,Streamer_2300,Esports,,6.2
14590,Streamer_13590,Esports,8504.0,6.2
8476,Streamer_7476,Esports,20373.0,11.8
18515,Streamer_17515,Arte,31143.0,11.3
3581,Streamer_2581,Arte,10078.0,8.8
20099,Streamer_19099,Just Chatting,15698.0,9.0
16501,Streamer_15501,Just Chatting,10405.0,10.6
12487,Streamer_11487,Esports,3751.0,11.3
15159,Streamer_14159,Esports,25714.0,5.9
4213,Streamer_3213,Arte,23633.0,8.2
19196,Streamer_18196,Arte,38953.0,10.6
20896,Streamer_19896,Esports,43201.0,4.8
1237,Streamer_237,Gaming,22037.0,9.0
8333,Streamer_7333,Arte,32906.0,2.6
14261,Streamer_13261,Esports,26753.0,2.6
3976,Streamer_2976,Gaming,14188.0,4.6
4968,Streamer_3968,Arte,13233.0,8.7
15123,Streamer_14123,Esports,26483.0,4.4
9105,Streamer_8105,Arte,36928.0,6.0
20805,Streamer_19805,Just Chatting,26991.0,10.9
12199,Streamer_11199,Arte,22760.0,9.1
19124,Streamer_18124,Just Chatting,33613.0,10.8
13841,,Musica,7212.0,2.8
20546,Streamer_19546,,43741.0,5.7
15192,Streamer_14192,,12825.0,2.2
14968,Streamer_13968,Esports,24219.0,10.9
1130,Streamer_130,Esports,25453.0,10.7
2947,Streamer_1947,Musica,46034.0,5.9
2468,Streamer_1468,Esports,17548.0,5.6
18538,Streamer_17538,Musica,34211.0,10.3
20347,Streamer_19347,Just Chatting,28314.0,10.1
1121,Streamer_121,Arte,4663.0,10.4
12947,Streamer_11947,Esports,32750.0,8.7
18427,Streamer_17427,Gaming,22429.0,7.2
6454,Streamer_5454,Esports,13852.0,3.1
9086,Streamer_8086,Arte,590.0,8.9
11559,Streamer_10559,Arte,20506.0,5.8
11580,Streamer_10580,Gaming,15488.0,6.6
8139,Streamer_7139,Arte,33166.0,4.2
10865,Streamer_9865,Musica,35282.0,4.4
20362,Streamer_19362,Arte,4095.0,3.6
12849,Streamer_11849,Gaming,47218.0,11.7
15131,Streamer_14131,Esports,4172.0,7.4
16108,Streamer_15108,Just Chatting,19638.0,10.4
17792,Streamer_16792,Just Chatting,7564.0,2.9
14607,Streamer_13607,Gaming,40525.0,5.2
1702,Streamer_702,Arte,12780.0,4.1
9866,Streamer_8866,Arte,44952.0,9.4
9098,Streamer_8098,Just Chatting,24528.0,7.1
2137,Streamer_1137,Just Chatting,582.0,5.0
13712,Streamer_12712,Arte,48736.0,7.4
20503,Streamer_19503,Gaming,3554.0,11.2
8417,Streamer_7417,,43714.0,5.5
7150,Streamer_6150,Musica,25281.0,1.7
16652,Streamer_15652,Esports,11897.0,2.3
19118,Streamer_18118,Arte,22531.0,6.9
20078,Streamer_19078,Musica,22208.0,11.8
3937,Streamer_2937,Gaming,34132.0,8.4
18049,,Gaming,7668.0,11.6
3830,Streamer_2830,Gaming,26446.0,6.1
2672,Streamer_1672,Arte,14321.0,10.6
5594,Streamer_4594,Gaming,12389.0,11.4
7200,Streamer_6200,Just Chatting,36708.0,11.9
4380,Streamer_3380,Esports,10921.0,10.1
9852,Streamer_8852,Arte,16540.0,3.8
10756,Streamer_9756,Just Chatting,11781.0,8.7
14851,Streamer_13851,Just Chatting,25533.0,8.6
12890,Streamer_11890,Esports,39285.0,2.3
7530,Streamer_6530,Arte,47029.0,10.0
13053,Streamer_12053,Gaming,503.0,5.1
2061,Streamer_1061,Musica,40124.0,9.4
5362,Streamer_4362,Just Chatting,12782.0,9.0
9911,Streamer_8911,Esports,17903.0,3.8
8062,Streamer_7062,Arte,482.0,9.3
16853,Streamer_15853,Arte,38077.0,10.7
6272,Streamer_5272,Musica,34280.0,8.8
12184,Streamer_11184,Just Chatting,2580.0,8.2
20470,Streamer_19470,Just Chatting,7295.0,8.1
1685,Streamer_685,Just Chatting,4050.0,2.5
15918,Streamer_14918,Just Chatting,13064.0,1.4
9719,Streamer_8719,Arte,7265.0,3.0
2565,Streamer_1565,Just Chatting,49513.0,2.0
14988,Streamer_13988,Esports,5263.0,9.6
8789,Streamer_7789,Arte,47753.0,2.4
18272,Streamer_17272,Musica,45511.0,1.3
17573,Streamer_16573,Just Chatting,31996.0,8.7
13100,Streamer_12100,,36522.0,9.8
2864,Streamer_1864,Just Chatting,2499.0,8.3
5354,Streamer_4354,Arte,440.0,7.1
16295,Streamer_15295,Esports,47523.0,2.0
2549,Streamer_1549,Esports,2587.0,5.4
19440,Streamer_18440,Gaming,12895.0,10.7
1841,Streamer_841,Musica,22313.0,7.6
7999,Streamer_6999,Musica,15855.0,10.7
11000,Streamer_10000,Gaming,17963.0,4.5
20430,Streamer_19430,Esports,8947.0,1.4
14390,Streamer_13390,Just Chatting,42698.0,2.8
7753,Streamer_6753,Just Chatting,38037.0,11.5
15891,Streamer_14891,,,7.6
11097,Streamer_10097,Arte,18818.0,2.5
15065,Streamer_14065,Arte,24781.0,9.1
17024,Streamer_16024,Just Chatting,7684.0,3.8
19498,Streamer_18498,Gaming,12601.0,8.3
17071,Streamer_16071,Arte,48756.0,1.5
1139,Streamer_139,Arte,38484.0,10.3
16619,Streamer_15619,Gaming,42651.0,4.7
8372,Streamer_7372,Esports,12943.0,6.1
19374,Streamer_18374,Esports,43875.0,5.9
8713,Streamer_7713,Gaming,42775.0,1.8
9570,Streamer_8570,Musica,18307.0,4.6
4007,Streamer_3007,Esports,44213.0,4.9
2989,Streamer_1989,Just Chatting,43794.0,9.1
6692,Streamer_5692,Musica,12357.0,6.9
4505,Streamer_3505,Esports,16077.0,3.5
8574,Streamer_7574,Gaming,2071.0,2.4
3308,Streamer_2308,Arte,31896.0,2.1
20131,Streamer_19131,Esports,47062.0,4.9
4583,Streamer_3583,Gaming,35480.0,10.7
19382,,Esports,48260.0,2.2
4615,Streamer_3615,Arte,3152.0,2.4
10363,Streamer_9363,Esports,15533.0,7.6
1752,Streamer_752,Arte,22366.0,6.4
16622,Streamer_15622,Gaming,32334.0,1.7
16856,Streamer_15856,Just Chatting,13997.0,9.5
16742,Streamer_15742,Arte,40411.0,8.1
19956,Streamer_18956,Just Chatting,37474.0,8.8
20325,Streamer_19325,Just Chatting,28054.0,6.9
13024,Streamer_12024,Musica,43453.0,8.6
9388,Streamer_8388,Gaming,42239.0,8.7
9026,Streamer_8026,Gaming,45924.0,2.0
7605,Streamer_6605,Esports,12067.0,10.7
2761,Streamer_1761,Just Chatting,44676.0,5.6
8030,Streamer_7030,Esports,49691.0,11.7
14136,Streamer_13136,Just Chatting,47254.0,1.7
19684,Streamer_18684,Musica,25191.0,4.8
16969,Streamer_15969,Arte,24995.0,6.7
13086,Streamer_12086,Esports,3153.0,5.9
2101,Streamer_1101,Arte,31084.0,1.8
7825,Streamer_6825,Just Chatting,14596.0,10.0
1612,Streamer_612,,6561.0,8.0
18830,Streamer_17830,Musica,22150.0,6.9
16954,Streamer_15954,Arte,10751.0,1.3
2092,Streamer_1092,Arte,22354.0,2.3
4647,Streamer_3647,Just Chatting,21087.0,9.1
1181,Streamer_181,Gaming,48464.0,1.3
17207,Streamer_16207,Gaming,5356.0,6.8
8296,Streamer_7296,Musica,2058.0,11.1
20297,Streamer_19297,Just Chatting,46922.0,8.6
18767,Streamer_17767,Just Chatting,33763.0,7.6
18970,Streamer_17970,Musica,35447.0,1.4
12230,Streamer_11230,Musica,48062.0,11.6
20642,Streamer_19642,Esports,6322.0,11.0
20381,Streamer_19381,Musica,35684.0,8.8
10531,Streamer_9531,Gaming,1135.0,5.3
14915,Streamer_13915,Gaming,19131.0,5.3
17349,Streamer_16349,Gaming,27179.0,5.3
7297,Streamer_6297,Gaming,21141.0,6.6
9979,Streamer_8979,Just Chatting,9798.0,6.0
14131,Streamer_13131,Arte,11444.0,10.5
10374,Streamer_9374,Gaming,40271.0,7.2
5853,Streamer_4853,Arte,6023.0,4.9
19707,Streamer_18707,Musica,47039.0,3.2
3826,Streamer_2826,Esports,28948.0,10.2
8977,Streamer_7977,Esports,48980.0,9.4
12121,Streamer_11121,Just Chatting,36519.0,11.5
5860,Streamer_4860,Musica,31386.0,3.8
14185,Streamer_13185,Musica,25298.0,3.7
5801,Streamer_4801,Just Chatting,24950.0,11.6
13102,Streamer_12102,Gaming,20188.0,5.6
16889,Streamer_15889,Musica,41247.0,4.7
17815,Streamer_16815,Just Chatting,10777.0,11.0
15563,Streamer_14563,Just Chatting,14998.0,7.2
18521,Streamer_17521,Just Chatting,41842.0,5.8
8423,Streamer_7423,Just Chatting,27973.0,11.6
6140,Streamer_5140,Gaming,20194.0,11.3
8737,Streamer_7737,Just Chatting,19302.0,5.8
1778,Streamer_778,Musica,42886.0,4.5
5840,Streamer_4840,Gaming,40723.0,7.7
18754,Streamer_17754,Arte,14159.0,1.1
20724,Streamer_19724,Just Chatting,44231.0,9.1
8524,Streamer_7524,Just Chatting,31091.0,4.5
4919,Streamer_3919,Arte,21309.0,10.2
10139,Streamer_9139,Musica,43473.0,6.3
3171,Streamer_2171,Musica,27725.0,2.2
6391,Streamer_5391,Esports,48891.0,10.5
13605,Streamer_12605,Gaming,33207.0,1.5
19208,Streamer_18208,Musica,41504.0,3.7
10113,Streamer_9113,Arte,38945.0,8.2
12912,Streamer_11912,Gaming,3108.0,6.3
4609,Streamer_3609,Musica,25375.0,8.3
16844,Streamer_15844,Musica,23693.0,2.1
12106,Streamer_11106,Musica,42326.0,8.4
12415,Streamer_11415,Gaming,32516.0,5.8
14540,Streamer_13540,Gaming,12518.0,7.2
7350,Streamer_6350,Arte,14458.0,4.7
6245,Streamer_5245,Arte,4587.0,5.3
8980,Streamer_7980,Esports,9482.0,2.6
5886,Streamer_4886,Musica,48024.0,5.5
13988,Streamer_12988,Esports,36238.0,6.7
1662,Streamer_662,Gaming,35972.0,6.4
16089,Streamer_15089,Esports,9552.0,5.6
15165,Streamer_14165,Arte,18024.0,4.7
19802,Streamer_18802,Musica,44218.0,2.7
12168,Streamer_11168,Gaming,5447.0,9.6
12121,Streamer_11121,Just Chatting,36519.0,11.5
16791,Streamer_15791,Musica,31510.0,8.2
7289,Streamer_6289,Arte,37117.0,8.2
9971,Streamer_8971,Esports,22014.0,7.7
14247,Streamer_13247,Gaming,18244.0,1.8
19516,Streamer_18516,Arte,2227.0,2.5
17195,Streamer_16195,Musica,36502.0,2.2
8257,Streamer_7257,Musica,3302.0,8.5
19537,Streamer_18537,Gaming,23673.0,10.4
12858,Streamer_11858,Musica,43403.0,1.3
1408,Streamer_408,Esports,41964.0,2.0
3911,Streamer_2911,Esports,11580.0,3.1
15898,Streamer_14898,Just Chatting,31960.0,9.9
18115,Streamer_17115,Musica,9263.0,9.9
5938,Streamer_4938,,39655.0,9.4
15005,Streamer_14005,Just Chatting,32466.0,10.0
2242,Streamer_1242,Arte,24095.0,2.9
2117,Streamer_1117,Just Chatting,9061.0,1.2
8298,Streamer_7298,Just Chatting,26677.0,3.1
15809,Streamer_14809,Musica,15368.0,9.1
4017,Streamer_3017,Arte,6345.0,9.3
11160,Streamer_10160,,36313.0,11.2
9652,Streamer_8652,,49879.0,5.7
4265,Streamer_3265,Gaming,36917.0,1.4
7578,Streamer_6578,Esports,2356.0,11.2
18016,Streamer_17016,Musica,401.0,4.4
12080,Streamer_11080,Gaming,49076.0,4.5
15579,Streamer_14579,Esports,5399.0,6.3
11197,Streamer_10197,Musica,20602.0,4.8
4011,,Esports,29768.0,7.7
19766,Streamer_18766,Esports,13775.0,2.5
1976,Streamer_976,Just Chatting,29467.0,6.5
6905,Streamer_5905,Gaming,4774.0,8.8
5300,Streamer_4300,Esports,28697.0,10.9
11584,Streamer_10584,Just Chatting,40411.0,2.2
11262,Streamer_10262,Just Chatting,21002.0,9.4
1200,Streamer_200,Arte,4700.0,1.7
17312,Streamer_16312,Just Chatting,10817.0,3.1
3635,Streamer_2635,Gaming,39738.0,11.7
3828,Streamer_2828,Musica,7386.0,4.2
5115,Streamer_4115,Gaming,3535.0,9.5
18093,Streamer_17093,Just Chatting,11519.0,1.6
2869,Streamer_1869,Musica,12718.0,9.9
7920,Streamer_6920,Just Chatting,18107.0,2.7
11209,Streamer_10209,Musica,18144.0,9.6
15931,Streamer_14931,Just Chatting,32536.0,7.6
11571,Streamer_10571,Musica,37448.0,9.4
4269,Streamer_3269,Musica,15434.0,6.8
3302,Streamer_2302,Esports,8678.0,11.9
17996,Streamer_16996,Musica,23713.0,5.7
13729,Streamer_12729,Gaming,28739.0,5.2
20572,Streamer_19572,Musica,16276.0,11.1
5658,Streamer_4658,Arte,39603.0,9.6
20712,Streamer_19712,Esports,10535.0,11.8
20413,Streamer_19413,Musica,21845.0,10.9
6768,Streamer_5768,Just Chatting,37016.0,2.9
14001,Streamer_13001,Gaming,31785.0,7.5
1125,Streamer_125,Musica,27980.0,4.6
13023,Streamer_12023,Musica,6789.0,8.9
17286,Streamer_16286,Musica,16723.0,7.5
10379,Streamer_9379,Gaming,17562.0,6.9
13922,Streamer_12922,Gaming,6367.0,7.8
6571,Streamer_5571,Arte,31469.0,9.9
14745,Streamer_13745,Arte,23626.0,3.8
2444,Streamer_1444,Gaming,30589.0,5.2
19346,Streamer_18346,Musica,1672.0,9.4
2434,Streamer_1434,Esports,42239.0,3.7
5244,Streamer_4244,Musica,14071.0,8.9
3710,Streamer_2710,Esports,43968.0,9.5
7922,Streamer_6922,Gaming,3249.0,10.7
19099,Streamer_18099,Musica,8403.0,11.0
5466,Streamer_4466,Esports,6054.0,6.5
3473,Streamer_2473,Esports,36762.0,6.9
11700,Streamer_10700,Musica,512.0,8.7
16992,Streamer_15992,Esports,47296.0,6.2
13449,Streamer_12449,Arte,488.0,5.0
19355,Streamer_18355,Esports,8840.0,5.8
17297,Streamer_16297,Just Chatting,17575.0,3.9
15620,Streamer_14620,Just Chatting,24178.0,8.9
3661,Streamer_2661,Musica,7008.0,11.4
20189,Streamer_19189,Musica,20328.0,6.3
5488,Streamer_4488,Gaming,440.0,7.7
8209,Streamer_7209,Musica,45544.0,3.3
16162,Streamer_15162,Gaming,4876.0,10.5
7815,Streamer_6815,Musica,35333.0,6.7
4443,Streamer_3443,Just Chatting,36616.0,7.8
6981,Streamer_5981,Arte,41056.0,7.6
14015,Streamer_13015,Musica,48433.0,11.7
3577,Streamer_2577,Musica,27678.0,4.4
3004,Streamer_2004,Gaming,31298.0,10.0
7749,Streamer_6749,Just Chatting,5349.0,5.6
20599,Streamer_19599,Musica,19981.0,3.1
4381,Streamer_3381,Esports,6808.0,10.5
7998,Streamer_6998,Musica,27686.0,6.7
15528,Streamer_14528,Just Chatting,26133.0,5.4
17986,Streamer_16986,Just Chatting,48157.0,7.5
9667,Streamer_8667,Gaming,35934.0,7.1
20603,Streamer_19603,Arte,39000.0,6.1
8385,Streamer_7385,Esports,25984.0,5.1
7194,Streamer_6194,Arte,30416.0,9.7
14788,Streamer_13788,Gaming,2051.0,6.3
15427,Streamer_14427,Musica,42570.0,10.4
8236,Streamer_7236,Musica,20566.0,1.0
13313,Streamer_12313,Musica,614.0,10.4
14124,Streamer_13124,Esports,9400.0,4.1
20411,Streamer_19411,Esports,9226.0,5.3
18574,Streamer_17574,Esports,15239.0,2.7
4134,Streamer_3134,Musica,5219.0,5.5
3475,Streamer_2475,Just Chatting,6054.0,3.6
6584,Streamer_5584,Just Chatting,39897.0,9.1
3776,Streamer_2776,Gaming,12441.0,4.3
13629,Streamer_12629,Gaming,14549.0,2.8
12633,Streamer_11633,Arte,39026.0,1.5
17408,Streamer_16408,Musica,27738.0,1.8
19183,Streamer_18183,Esports,45738.0,9.2
18681,Streamer_17681,Just Chatting,32275.0,2.9
11412,Streamer_10412,Esports,43399.0,9.0
5828,Streamer_4828,Gaming,39955.0,2.7
13859,Streamer_12859,Just Chatting,49401.0,2.5
13131,Streamer_12131,Arte,5236.0,10.9
2295,Streamer_1295,Just Chatting,2582.0,8.2
19332,Streamer_18332,Musica,40862.0,11.3
10039,Streamer_9039,Esports,3261.0,11.8
12358,Streamer_11358,Esports,39611.0,5.7
11828,Streamer_10828,Musica,46271.0,1.6
17903,Streamer_16903,Musica,5206.0,3.9
10487,Streamer_9487,Esports,2233.0,6.9
20420,Streamer_19420,Musica,36954.0,2.7
4547,Streamer_3547,Just Chatting,810.0,10.6
11651,Streamer_10651,Esports,34674.0,10.8
15606,Streamer_14606,Gaming,43201.0,9.7
13560,Streamer_12560,Esports,18697.0,4.7
14452,Streamer_13452,Gaming,4175.0,6.2
12632,Streamer_11632,Gaming,11299.0,8.9
8561,Streamer_7561,Musica,36506.0,1.8
9858,Streamer_8858,Arte,40035.0,2.4
7864,Streamer_6864,Just Chatting,16321.0,6.5
5192,Streamer_4192,Gaming,42524.0,7.9
18332,Streamer_17332,Arte,8081.0,1.3
11285,Streamer_10285,Musica,7088.0,6.3
13986,Streamer_12986,Musica,33461.0,10.5
18782,Streamer_17782,Esports,38479.0,7.7
7467,Streamer_6467,Arte,2617.0,10.9
10445,Streamer_9445,Esports,43356.0,5.9
17932,Streamer_16932,Musica,5750.0,10.1
11255,Streamer_10255,Arte,16236.0,4.5
9732,Streamer_8732,Just Chatting,16030.0,10.0
7829,Streamer_6829,Arte,46498.0,10.9
2022,Streamer_1022,Musica,10486.0,3.7
6024,Streamer_5024,Just Chatting,31782.0,10.6
12555,Streamer_11555,Esports,9068.0,5.7
1755,Streamer_755,Esports,9776.0,10.5
5782,Streamer_4782,Musica,18745.0,5.7
15511,Streamer_14511,Musica,45606.0,8.4
9228,Streamer_8228,Gaming,10210.0,3.5
15794,Streamer_14794,Gaming,8397.0,11.9
17048,Streamer_16048,Arte,17541.0,7.7
8893,Streamer_7893,Gaming,279.0,3.1
19273,Streamer_18273,Gaming,8739.0,10.7
11772,Streamer_10772,Arte,24386.0,6.2
13527,Streamer_12527,Arte,47222.0,2.9
5906,Streamer_4906,Just Chatting,4706.0,3.5
14705,Streamer_13705,Musica,5858.0,8.2
13080,Streamer_12080,Gaming,44338.0,7.1
15498,Streamer_14498,Just Chatting,3749.0,3.2
16933,Streamer_15933,Gaming,22461.0,9.4
6131,Streamer_5131,Gaming,34334.0,2.8
10737,Streamer_9737,Just Chatting,39747.0,8.3
3500,Streamer_2500,Just Chatting,12001.0,8.2
18391,Streamer_17391,Musica,46561.0,9.5
16287,Streamer_15287,Gaming,24377.0,10.9
14385,Streamer_13385,Gaming,21508.0,6.9
4591,Streamer_3591,Esports,5908.0,7.1
16208,Streamer_15208,Just Chatting,46590.0,9.2
2498,Streamer_1498,Just Chatting,,9.8
17516,Streamer_16516,Esports,46540.0,10.7
19266,Streamer_18266,Musica,6926.0,1.1
3657,Streamer_2657,Esports,21099.0,1.1
17490,Streamer_16490,Musica,30709.0,11.7
13981,Streamer_12981,Gaming,36646.0,1.3
3989,Streamer_2989,Arte,47192.0,10.0
4708,Streamer_3708,Just Chatting,10943.0,2.2
14402,Streamer_13402,Gaming,45803.0,6.8
1661,Streamer_661,Arte,17600.0,3.2
15400,Streamer_14400,Gaming,41911.0,9.7
9137,Streamer_8137,Arte,9573.0,3.7
11232,Streamer_10232,Arte,32134.0,4.4
3925,Streamer_2925,Just Chatting,19555.0,1.6
10799,Streamer_9799,Arte,35884.0,2.2
12025,Streamer_11025,Just Chatting,33392.0,4.5
9708,Streamer_8708,Esports,22087.0,5.5
4376,Streamer_3376,Esports,40266.0,11.7
2794,Streamer_1794,Musica,32154.0,10.8
2386,Streamer_1386,Esports,46541.0,4.0
14619,Streamer_13619,,5047.0,6.6
2187,Streamer_1187,Gaming,48288.0,2.6
8293,Streamer_7293,Gaming,34109.0,3.7
3335,Streamer_2335,Esports,6445.0,1.0
4757,Streamer_3757,Musica,43346.0,10.5
12871,Streamer_11871,Just Chatting,22696.0,8.8
5086,Streamer_4086,Gaming,10616.0,11.9
9840,Streamer_8840,Gaming,36785.0,6.6
8066,Streamer_7066,Esports,36204.0,4.3
17865,Streamer_16865,Musica,4749.0,4.4
10620,Streamer_9620,Esports,738.0,7.0
14414,Streamer_13414,Musica,35686.0,6.5
14768,Streamer_13768,Esports,34683.0,10.6
16094,Streamer_15094,Arte,42321.0,2.0
12433,Streamer_11433,Musica,42504.0,8.8
13016,Streamer_12016,Gaming,34658.0,2.2
10105,Streamer_9105,Musica,6229.0,5.5
14075,Streamer_13075,Musica,33412.0,5.1
11073,Streamer_10073,Arte,8924.0,5.4
4114,Streamer_3114,Arte,13437.0,7.5
16362,Streamer_15362,Esports,41365.0,6.6
15138,Streamer_14138,Musica,2721.0,10.8
19292,Streamer_18292,Gaming,17325.0,5.3
18189,Streamer_17189,Esports,20028.0,3.7
5352,Streamer_4352,Esports,2444.0,11.5
16832,Streamer_15832,Gaming,42485.0,3.9
5377,Streamer_4377,Esports,6560.0,3.3
11052,Streamer_10052,Gaming,6288.0,11.0
10588,Streamer_9588,Esports,18546.0,1.2
6108,Streamer_5108,Musica,29832.0,1.9
5111,Streamer_4111,Esports,2982.0,1.0
12876,Streamer_11876,Musica,46525.0,9.0
20765,Streamer_19765,,10434.0,6.0
8939,Streamer_7939,Esports,44152.0,1.9
13264,Streamer_12264,Just Chatting,24695.0,8.4
18963,Streamer_17963,Just Chatting,49572.0,5.5
19284,Streamer_18284,Gaming,23246.0,4.9
19705,Streamer_18705,Just Chatting,14258.0,7.1
15639,Streamer_14639,Arte,8538.0,12.0
15292,Streamer_14292,Gaming,29545.0,10.6
16379,Streamer_15379,Just Chatting,48730.0,8.5
19555,Streamer_18555,Arte,45157.0,8.2
9197,Streamer_8197,Gaming,32833.0,7.9
16941,Streamer_15941,Esports,27223.0,10.7
13195,Streamer_12195,,47229.0,10.2
14276,Streamer_13276,Just Chatting,19388.0,10.6
6455,Streamer_5455,Musica,15713.0,3.1
11193,Streamer_10193,Esports,4376.0,10.5
13388,Streamer_12388,Musica,16074.0,6.1
12875,Streamer_11875,Esports,20237.0,5.6
9246,Streamer_8246,Esports,27427.0,9.7
19870,Streamer_18870,Gaming,36929.0,3.4
12892,Streamer_11892,Arte,36374.0,5.0
16972,Streamer_15972,Gaming,23803.0,10.6
8289,Streamer_7289,Musica,14853.0,6.5
9380,Streamer_8380,Esports,,6.8
3494,Streamer_2494,Gaming,5217.0,7.8
15338,Streamer_14338,Arte,20894.0,6.3
13496,Streamer_12496,Gaming,49187.0,1.4
10537,Streamer_9537,Esports,9890.0,5.8
12344,Streamer_11344,Arte,37202.0,8.5
20236,Streamer_19236,Esports,49891.0,5.5
3654,Streamer_2654,Esports,10284.0,8.6
2497,Streamer_1497,Musica,8800.0,10.7
1395,Streamer_395,Gaming,10380.0,8.2
15788,Streamer_14788,Esports,36277.0,1.3
15453,Streamer_14453,Just Chatting,7455.0,7.6
14122,Streamer_13122,Musica,49083.0,11.4
16034,Streamer_15034,Musica,2101.0,11.7
11194,Streamer_10194,,33132.0,1.3
8731,Streamer_7731,Just Chatting,41957.0,11.6
5095,Streamer_4095,Just Chatting,35775.0,2.0
20009,Streamer_19009,Arte,33595.0,10.1
8199,Streamer_7199,Just Chatting,5815.0,2.4
18610,Streamer_17610,Gaming,30319.0,2.7
6222,Streamer_5222,Musica,47220.0,2.8
14430,Streamer_13430,Musica,38293.0,2.3
6947,Streamer_5947,Just Chatting,11222.0,3.4
6508,Streamer_5508,Gaming,19721.0,6.3
9827,Streamer_8827,Esports,46490.0,10.6
18717,Streamer_17717,Gaming,10583.0,1.1
19417,Streamer_18417,Esports,21337.0,5.1
19178,Streamer_18178,Musica,35357.0,3.4
14123,Streamer_13123,Gaming,2660.0,9.3
16623,Streamer_15623,Musica,37947.0,4.3
4972,Streamer_3972,Gaming,27340.0,2.4
8054,Streamer_7054,Musica,22439.0,7.1
6472,Streamer_5472,Just Chatting,36974.0,9.0
17925,Streamer_16925,Musica,47376.0,9.0
14297,Streamer_13297,Musica,45141.0,7.0
4851,Streamer_3851,Esports,36143.0,11.2
6519,Streamer_5519,Esports,45010.0,5.9
8672,Streamer_7672,Arte,45902.0,3.4
2766,Streamer_1766,Musica,39076.0,11.6
8936,Streamer_7936,Esports,7478.0,5.7
9723,Streamer_8723,Arte,42281.0,1.9
3959,Streamer_2959,Arte,38607.0,4.2
10790,Streamer_9790,Musica,6270.0,11.4
16858,Streamer_15858,Gaming,17886.0,3.7
19310,Streamer_18310,Esports,9921.0,11.1
15552,Streamer_14552,Gaming,17194.0,10.5
11877,Streamer_10877,Just Chatting,13493.0,4.5
8131,Streamer_7131,Esports,19059.0,9.8
5811,Streamer_4811,Musica,33500.0,4.2
11801,Streamer_10801,Esports,8662.0,4.3
1367,Streamer_367,Esports,43730.0,6.4
17591,Streamer_16591,Gaming,47198.0,3.9
2770,Streamer_1770,Just Chatting,8095.0,9.5
4496,Streamer_3496,Musica,40548.0,7.5
17561,Streamer_16561,Arte,5131.0,9.4
15293,Streamer_14293,Musica,14484.0,7.0
15750,Streamer_14750,Esports,10854.0,8.3
15545,Streamer_14545,Just Chatting,46576.0,10.3
16870,Streamer_15870,Gaming,40121.0,2.8
5072,Streamer_4072,Musica,34874.0,8.9
9961,Streamer_8961,Musica,,8.9
19067,Streamer_18067,Musica,39838.0,3.4
17822,Streamer_16822,Musica,49635.0,8.4
8496,Streamer_7496,Just Chatting,15818.0,6.0
2025,Streamer_1025,Esports,22036.0,8.1
8140,Streamer_7140,Esports,15706.0,5.2
15006,Streamer_14006,Esports,45916.0,5.5
14553,Streamer_13553,Just Chatting,24764.0,7.0
8017,Streamer_7017,Musica,40652.0,3.3
3092,Streamer_2092,Arte,42974.0,8.2
11527,Streamer_10527,Just Chatting,16064.0,9.2
5703,Streamer_4703,Gaming,10223.0,9.9
5157,Streamer_4157,Gaming,47745.0,5.7
6414,Streamer_5414,Just Chatting,43388.0,7.0
7646,Streamer_6646,Arte,41673.0,7.7
16160,Streamer_15160,Arte,10606.0,11.8
2074,Streamer_1074,Musica,15801.0,6.9
10446,Streamer_9446,Just Chatting,22299.0,7.6
5524,Streamer_4524,Esports,8774.0,4.4
8135,Streamer_7135,Gaming,5789.0,4.4
4913,Streamer_3913,Arte,18369.0,10.4
18013,Streamer_17013,Arte,30284.0,4.8
10228,Streamer_9228,Just Chatting,8079.0,1.7
18147,Streamer_17147,Gaming,31587.0,4.8
1736,Streamer_736,Esports,47941.0,7.6
10459,Streamer_9459,Arte,31209.0,6.1
10052,Streamer_9052,Gaming,20751.0,8.6
4413,Streamer_3413,Just Chatting,6161.0,10.2
12784,Streamer_11784,Just Chatting,634.0,11.4
2241,Streamer_1241,Gaming,4976.0,6.8
17188,Streamer_16188,Just Chatting,39054.0,11.3
3242,Streamer_2242,Just Chatting,28156.0,7.0
17640,Streamer_16640,Esports,44489.0,7.2
7887,Streamer_6887,Musica,,3.0
11119,Streamer_10119,Gaming,42368.0,6.0
