ID_Envio,Region,Varietal,Destino,Botellas_Exportadas,Ingreso_Dolares
51996,Lujan de Cuyo,Cabernet Sauvignon,Brasil,1074,24936.91496979235
50155,Maipu,Malbec,China,1105,12769.883008292734
52153,Maipu,Malbec,China,1697,37115.09956844692
52216,Maipu,Malbec,Brasil,1771,32375.580661830652
52292,San Rafael,Chardonnay,China,1340,14671.713462361622
53158,San Rafael,Malbec,China,1253,15342.92464136467
50395,Valle de Uco,Syrah,Brasil,1183,24943.307943601743
52540,Valle de Uco,Cabernet Sauvignon,Brasil,1901,21736.76925694031
50932,Lujan de Cuyo,Cabernet Sauvignon,UK,746,8320.616645689664
52304,San Rafael,Cabernet Sauvignon,Brasil,937,10347.7409754872
50073,San Rafael,Syrah,Brasil,1047,19071.67378167894
51479,San Rafael,Cabernet Sauvignon,UK,999,24325.25513733844
51544,Maipu,Cabernet Sauvignon,UK,1218,23483.808710522007
51242,San Rafael,Chardonnay,USA,1185,16172.09787760993
50705,Valle de Uco,Syrah,USA,1372,24291.471967203066
53114,Maipu,Cabernet Sauvignon,UK,1120,22821.28614165203
50964,San Rafael,Syrah,China,1079,16520.766093497805
50408,Maipu,Malbec,Brasil,1315,
50385,Maipu,Cabernet Sauvignon,Brasil,1666,31328.43036398266
53149,San Rafael,Chardonnay,China,1493,36496.52856742459
51548,Valle de Uco,Syrah,China,1426,
52515,Lujan de Cuyo,Malbec,China,1606,28970.113686151133
51312,Valle de Uco,Malbec,USA,1650,32303.49940602357
51349,Lujan de Cuyo,Chardonnay,UK,907,
50036,San Rafael,Syrah,China,1062,24286.735339472736
52452,Maipu,Malbec,China,1108,19584.072823166644
51981,Valle de Uco,Cabernet Sauvignon,USA,1404,32996.61929414176
51665,San Rafael,Cabernet Sauvignon,UK,1434,29273.995597421017
50768,Valle de Uco,Malbec,China,1552,33448.5290162737
50790,Lujan de Cuyo,Malbec,Brasil,673,8744.322555107767
52708,San Rafael,Cabernet Sauvignon,UK,1025,21693.668427778233
50533,Maipu,Malbec,China,1066,25081.86063849999
51688,Lujan de Cuyo,Chardonnay,UK,1415,19290.38673774147
50593,Lujan de Cuyo,Syrah,Brasil,1116,16010.769946884371
53028,San Rafael,Chardonnay,USA,1261,24655.012591749317
51295,Valle de Uco,Cabernet Sauvignon,UK,1706,38005.73329093848
50571,Lujan de Cuyo,Syrah,UK,1014,16251.00778496663
50004,Valle de Uco,Cabernet Sauvignon,UK,1182,21958.97138324235
51132,Lujan de Cuyo,Cabernet Sauvignon,USA,1201,16404.419707004243
52893,Valle de Uco,Malbec,China,1572,26535.781468835165
53412,San Rafael,Chardonnay,UK,1348,20656.90599661353
53008,Maipu,Syrah,Brasil,1201,17975.151381267246
52430,Maipu,Syrah,Brasil,999,23017.25889421713
50527,Valle de Uco,Malbec,Brasil,1338,
52134,Valle de Uco,Malbec,USA,872,14831.341424488914
50547,Lujan de Cuyo,Malbec,China,1210,21110.75748904584
52659,San Rafael,Malbec,USA,1250,28280.563927469666
50045,San Rafael,Chardonnay,Brasil,971,13826.148529254908
51050,San Rafael,Chardonnay,Brasil,782,14876.330276884715
51848,Maipu,Syrah,Brasil,1104,15223.149617892766
51774,Valle de Uco,Malbec,USA,1145,19398.148418599965
51850,Valle de Uco,Syrah,China,970,20633.51315108605
50769,San Rafael,Chardonnay,USA,1613,35169.11165765071
52146,San Rafael,Cabernet Sauvignon,USA,1397,31234.486648011298
51329,San Rafael,Malbec,Brasil,1471,18995.325003765298
53492,Lujan de Cuyo,Cabernet Sauvignon,China,818,15584.188251918207
52757,Maipu,Chardonnay,UK,1280,25590.404525165613
51339,Valle de Uco,Cabernet Sauvignon,UK,1671,34586.4771063299
51860,Lujan de Cuyo,Chardonnay,China,1832,44769.21549971575
52267,Maipu,Syrah,China,1484,31960.873670271565
53188,Maipu,Malbec,USA,974,19600.892681717803
53195,Lujan de Cuyo,Chardonnay,USA,1364,16654.43299264801
52672,Maipu,Syrah,USA,1276,23889.715865514994
50280,Valle de Uco,Chardonnay,USA,514,7231.717735544692
51569,San Rafael,Malbec,UK,625,10112.800081684461
51561,Lujan de Cuyo,Cabernet Sauvignon,UK,1314,20449.143850432312
52486,Lujan de Cuyo,Cabernet Sauvignon,China,1488,30846.038229576938
52668,Maipu,Cabernet Sauvignon,UK,1422,30994.239949966926
50027,Valle de Uco,Cabernet Sauvignon,Brasil,994,12252.69927534726
51440,Maipu,Malbec,Brasil,1441,
50299,San Rafael,Malbec,China,1545,20066.622211983056
53191,Lujan de Cuyo,Malbec,USA,1177,23105.660333629785
50732,Valle de Uco,Chardonnay,UK,1258,16309.268541535088
52047,Valle de Uco,Cabernet Sauvignon,Brasil,1417,23056.67868888219
51107,San Rafael,Cabernet Sauvignon,China,1296,27606.405205693063
52451,Maipu,Chardonnay,USA,1170,14389.79487276058
53281,Maipu,Cabernet Sauvignon,UK,1592,22709.65908212936
51682,Lujan de Cuyo,Syrah,Brasil,1200,13214.359163419374
50969,Valle de Uco,Cabernet Sauvignon,Brasil,1386,23012.373186971112
50521,San Rafael,Cabernet Sauvignon,UK,1395,24323.28974613814
50029,Valle de Uco,Chardonnay,China,1129,
50980,Maipu,Syrah,Brasil,1691,
52418,San Rafael,Chardonnay,China,801,14672.847256591202
52574,Lujan de Cuyo,Chardonnay,UK,1531,35585.01200160117
52951,Valle de Uco,Syrah,Brasil,977,17707.22194903812
51151,Valle de Uco,Malbec,USA,1202,14874.322167278397
50898,Maipu,Cabernet Sauvignon,Brasil,961,20591.19073777764
51275,Maipu,Syrah,Brasil,722,15143.143277749288
52873,Lujan de Cuyo,Malbec,China,1462,16824.835244044636
50217,San Rafael,Malbec,UK,1099,26597.747226637606
51119,Maipu,Malbec,USA,893,17670.301376597672
51835,San Rafael,Cabernet Sauvignon,Brasil,1052,22184.620595194177
52586,Valle de Uco,Malbec,Brasil,1134,22482.671991061092
52080,Maipu,Syrah,China,731,10403.98359543547
51604,Lujan de Cuyo,Syrah,USA,1070,21139.886656678173
52914,San Rafael,Cabernet Sauvignon,USA,1653,30804.393914707158
52471,Lujan de Cuyo,Cabernet Sauvignon,USA,1374,30050.60499493242
51652,Lujan de Cuyo,Chardonnay,UK,897,20663.00641078388
52926,Valle de Uco,Malbec,China,980,15064.414968615663
51639,Maipu,Syrah,USA,1758,35033.11522737959
51370,Valle de Uco,Cabernet Sauvignon,USA,1171,12605.08770397789
52401,Valle de Uco,Malbec,USA,1339,14601.954638994617
50125,San Rafael,Cabernet Sauvignon,UK,1358,26047.22355714179
50805,Lujan de Cuyo,Malbec,USA,934,16397.12415538602
52887,San Rafael,Malbec,China,1272,25935.19620952221
52067,Lujan de Cuyo,Malbec,China,1139,17846.66430983714
53254,Valle de Uco,Chardonnay,USA,1345,23165.705291427323
52505,Maipu,Malbec,UK,1044,21448.404019073736
51029,Maipu,Chardonnay,Brasil,1191,
53014,Maipu,Cabernet Sauvignon,USA,383,7457.325617029695
51112,San Rafael,Cabernet Sauvignon,Brasil,775,17735.399381079438
50046,Valle de Uco,Malbec,China,1225,27697.522699124755
50610,San Rafael,Malbec,Brasil,1852,28637.068957133095
51378,San Rafael,Syrah,China,1018,21535.166339940104
51215,Lujan de Cuyo,Chardonnay,Brasil,1267,17735.630114473617
51438,San Rafael,Malbec,UK,1562,26687.191356804924
51430,Lujan de Cuyo,Cabernet Sauvignon,USA,854,20736.153677141592
50788,San Rafael,Syrah,China,1347,28356.188580293874
51028,San Rafael,Cabernet Sauvignon,UK,760,17582.017219872614
52475,Maipu,Syrah,Brasil,1815,26761.981499509056
52202,Lujan de Cuyo,Cabernet Sauvignon,USA,1317,26211.653792594738
50688,Valle de Uco,Chardonnay,UK,1298,23710.112929752613
51045,Lujan de Cuyo,Syrah,Brasil,1441,
51101,Valle de Uco,Cabernet Sauvignon,UK,1739,32154.402084615762
50904,Valle de Uco,Malbec,Brasil,1187,28153.022623967354
53361,Valle de Uco,Cabernet Sauvignon,UK,1490,31046.83193544336
50369,Lujan de Cuyo,Cabernet Sauvignon,USA,1100,21239.048622501195
52936,Valle de Uco,Syrah,UK,1011,16196.695134623858
53467,San Rafael,Chardonnay,USA,948,21017.34511707765
52942,Lujan de Cuyo,Cabernet Sauvignon,Brasil,616,8271.33572927809
52852,Lujan de Cuyo,Malbec,UK,1209,29524.20528355054
53189,San Rafael,Chardonnay,China,1724,40175.59258823824
51621,Maipu,Malbec,Brasil,1842,44822.88257747857
52499,Lujan de Cuyo,Cabernet Sauvignon,UK,613,11168.73924372195
51580,Lujan de Cuyo,Syrah,Brasil,883,17373.71780035976
51051,Valle de Uco,Syrah,Brasil,1058,18166.724755689655
51237,San Rafael,Chardonnay,USA,1301,26372.77152718609
52380,Valle de Uco,Chardonnay,Brasil,767,13310.04330034349
51865,Valle de Uco,Chardonnay,USA,1367,
50345,Valle de Uco,Chardonnay,Brasil,854,9389.03963390908
52526,Maipu,Syrah,China,1068,13953.880181277136
53332,Lujan de Cuyo,Malbec,Brasil,1091,23275.34075122769
50494,Maipu,Syrah,China,1595,36641.84241843396
52585,Maipu,Syrah,China,780,14624.947739988951
52448,Maipu,Malbec,USA,1231,15729.604964598724
52783,Lujan de Cuyo,Malbec,UK,1227,
51749,Maipu,Cabernet Sauvignon,UK,1165,21631.50446240138
51793,Maipu,Syrah,UK,793,19642.98297941291
51436,Maipu,Malbec,China,1627,25002.94424840812
51631,Valle de Uco,Cabernet Sauvignon,Brasil,1022,14091.908122398278
52752,Valle de Uco,Chardonnay,UK,918,
52657,Valle de Uco,Syrah,USA,1174,26786.283353976287
52919,San Rafael,Cabernet Sauvignon,Brasil,1683,21307.695620509097
53351,Valle de Uco,Chardonnay,USA,1009,20990.121271245265
52200,Maipu,Malbec,Brasil,1270,19796.98361597684
52341,Lujan de Cuyo,Malbec,UK,1493,21648.50960688395
52387,Lujan de Cuyo,Chardonnay,USA,1275,23754.648387095564
52692,Valle de Uco,Chardonnay,Brasil,1171,
52373,Maipu,Malbec,Brasil,2009,26019.802976434494
50976,Maipu,Malbec,Brasil,1306,26060.80522398321
53490,Maipu,Syrah,USA,1753,42698.85730596956
51459,Lujan de Cuyo,Syrah,UK,1520,28471.823313559737
50283,Valle de Uco,Syrah,Brasil,1277,17392.88127792639
53259,Maipu,Malbec,Brasil,892,10772.291031065448
52173,Lujan de Cuyo,Syrah,Brasil,1200,15074.329290381449
50560,Valle de Uco,Cabernet Sauvignon,USA,964,10252.572829229912
52815,Maipu,Cabernet Sauvignon,UK,1296,26657.20145782178
52511,Maipu,Chardonnay,USA,765,17400.20001744081
51409,Maipu,Malbec,USA,883,19055.194193986208
53447,Lujan de Cuyo,Cabernet Sauvignon,China,1219,25967.72445820402
50592,San Rafael,Malbec,Brasil,1297,25085.382672211006
51058,Lujan de Cuyo,Cabernet Sauvignon,UK,1371,19917.257493336412
50909,Maipu,Syrah,USA,1359,32883.53456454956
51414,San Rafael,Syrah,UK,685,10544.484565887136
50479,San Rafael,Syrah,USA,1657,25256.64610669487
50700,Maipu,Cabernet Sauvignon,UK,951,10296.475710137207
50633,Maipu,Cabernet Sauvignon,Brasil,1668,31089.954273020034
51935,Lujan de Cuyo,Malbec,USA,1074,11125.429114640678
50108,Lujan de Cuyo,Cabernet Sauvignon,USA,1509,17484.94210901376
53213,Lujan de Cuyo,Syrah,China,886,9911.153948840756
51098,Lujan de Cuyo,Malbec,China,1029,14818.323010220145
50660,San Rafael,Chardonnay,UK,1324,28698.85028025422
52124,San Rafael,Chardonnay,China,842,14900.105936117723
51184,Valle de Uco,Chardonnay,UK,927,16771.960502077894
50511,San Rafael,Syrah,USA,1356,17748.817324896292
50998,Maipu,Cabernet Sauvignon,USA,884,15742.059199622421
50783,Maipu,Chardonnay,UK,635,11642.057648807737
50012,Maipu,Chardonnay,Brasil,1417,22050.21379831146
51803,Lujan de Cuyo,Chardonnay,Brasil,1518,36154.29494639577
50579,Valle de Uco,Malbec,UK,1318,13720.66385721461
52695,San Rafael,Malbec,Brasil,948,12944.427399310987
53431,Maipu,Chardonnay,UK,1150,20350.511133815075
50154,Maipu,Malbec,Brasil,1689,36347.17454725555
52396,Maipu,Cabernet Sauvignon,Brasil,867,11792.804775170342
50103,Lujan de Cuyo,Chardonnay,USA,862,17280.240945757287
50187,San Rafael,Chardonnay,UK,1226,14589.216728226464
50876,Valle de Uco,Malbec,China,1295,23988.842236142722
51862,Maipu,Malbec,Brasil,1555,34721.88052250827
50804,Valle de Uco,Chardonnay,USA,1615,19554.274664398778
52606,Maipu,Cabernet Sauvignon,Brasil,793,13409.442324614938
53276,Lujan de Cuyo,Syrah,China,1094,16094.802604692915
51009,Lujan de Cuyo,Malbec,Brasil,1897,
51679,Maipu,Cabernet Sauvignon,USA,1609,25486.221393728934
52524,Valle de Uco,Chardonnay,Brasil,1859,30467.246744209013
52725,San Rafael,Syrah,China,820,16594.070801144
51897,Valle de Uco,Cabernet Sauvignon,UK,702,14007.911779033397
51795,Valle de Uco,Malbec,UK,976,18169.467738091105
53048,San Rafael,Syrah,UK,1054,15785.407871266663
50523,Valle de Uco,Cabernet Sauvignon,UK,936,19679.880326038197
50296,Maipu,Cabernet Sauvignon,USA,1586,22045.063671664102
51748,Lujan de Cuyo,Cabernet Sauvignon,China,1722,17391.920367854986
53230,San Rafael,Syrah,UK,1197,29854.342207747224
52527,San Rafael,Syrah,Brasil,1142,18972.70287620443
51625,Maipu,Syrah,China,829,11890.001709750315
52985,San Rafael,Syrah,China,831,10632.502988372587
52172,San Rafael,Malbec,USA,1371,20677.82695939606
51260,San Rafael,Malbec,Brasil,1100,21589.54890964248
53153,Valle de Uco,Syrah,China,1422,27672.915170352808
51026,Maipu,Cabernet Sauvignon,USA,1489,31328.59773376835
50990,Lujan de Cuyo,Cabernet Sauvignon,UK,1430,16095.721326236886
52851,Lujan de Cuyo,Malbec,Brasil,1117,27682.94207025642
51790,San Rafael,Cabernet Sauvignon,Brasil,1001,10518.18041925478
52601,Valle de Uco,Syrah,China,1030,
50243,San Rafael,Cabernet Sauvignon,UK,1054,13856.10191067548
50238,Maipu,Cabernet Sauvignon,Brasil,932,22669.209024778866
51466,Maipu,Cabernet Sauvignon,USA,900,22309.763625232627
53210,Lujan de Cuyo,Malbec,Brasil,1145,
51298,Valle de Uco,Cabernet Sauvignon,USA,311,4429.013441694848
50424,Lujan de Cuyo,Syrah,UK,1656,30326.828444059447
52877,Valle de Uco,Chardonnay,UK,1198,27674.12994211461
52897,San Rafael,Syrah,UK,1194,14584.303264525612
50918,Maipu,Chardonnay,Brasil,1615,26460.033941230555
52837,Valle de Uco,Syrah,China,1607,23254.78961431529
51295,Valle de Uco,Cabernet Sauvignon,UK,1706,38005.73329093848
52717,San Rafael,Malbec,USA,1044,13343.808878887763
51691,San Rafael,Syrah,UK,876,10006.410275226923
50082,Valle de Uco,Syrah,USA,1779,37263.60817935947
50628,San Rafael,Syrah,UK,841,12749.057436444557
50051,Lujan de Cuyo,Chardonnay,USA,846,14488.091145694265
52728,Maipu,Chardonnay,Brasil,937,15037.200462794399
51379,Valle de Uco,Chardonnay,USA,1131,11461.901153405543
53175,San Rafael,Syrah,China,1064,16059.755333796638
52647,San Rafael,Syrah,USA,1004,20812.69800933239
51268,Maipu,Malbec,UK,1538,15401.711857684157
50748,Maipu,Cabernet Sauvignon,Brasil,1292,23387.539455102957
51811,Maipu,Chardonnay,China,988,15298.92207446938
50706,Lujan de Cuyo,Syrah,China,1911,39090.316184731404
52143,Lujan de Cuyo,Malbec,UK,1371,16952.741991942097
52149,Valle de Uco,Chardonnay,USA,1400,16521.69575793974
51861,Maipu,Chardonnay,China,1188,17278.06637279578
51208,Maipu,Malbec,China,1008,20198.520961680395
52039,Valle de Uco,Malbec,USA,723,8384.83794051103
51481,San Rafael,Malbec,China,1308,32380.918738491295
50373,Maipu,Cabernet Sauvignon,China,1382,32994.13787390481
50914,San Rafael,Cabernet Sauvignon,Brasil,1450,19159.431577111744
51893,Maipu,Syrah,UK,897,12053.835999762401
52239,Valle de Uco,Malbec,USA,37655,21807.354073376548
50536,Lujan de Cuyo,Chardonnay,Brasil,703,13274.308673663045
53477,Lujan de Cuyo,Cabernet Sauvignon,Brasil,1666,17663.677626240868
50114,San Rafael,Syrah,USA,1432,17810.4987518659
53415,Maipu,Syrah,UK,1293,25706.542102700932
51503,Valle de Uco,Malbec,Brasil,1323,29782.283360004458
53322,San Rafael,Chardonnay,USA,1536,16266.67505808598
53052,Lujan de Cuyo,Syrah,China,1312,20298.72115387755
51612,San Rafael,Cabernet Sauvignon,China,1183,16930.99572647739
50506,San Rafael,Syrah,UK,666,12298.643996116798
51709,Valle de Uco,Syrah,USA,1299,16302.819902947416
53396,San Rafael,Syrah,USA,27156,22526.16584568652
52556,Maipu,Chardonnay,USA,783,14734.202616387347
51986,San Rafael,Chardonnay,USA,1297,14547.247449349012
52750,San Rafael,Malbec,Brasil,1511,16181.390853831095
53081,Valle de Uco,Cabernet Sauvignon,UK,2015,39920.515877929094
52795,San Rafael,Malbec,China,1307,19629.034050537815
50868,Valle de Uco,Chardonnay,USA,626,6366.533657591775
50617,Lujan de Cuyo,Malbec,Brasil,979,19517.255765681788
52325,Lujan de Cuyo,Cabernet Sauvignon,China,1883,24500.783303219825
51672,San Rafael,Chardonnay,UK,1088,16567.27720597212
51513,San Rafael,Chardonnay,UK,1027,19150.47005695088
52961,Maipu,Malbec,Brasil,1183,19222.505620330154
50755,San Rafael,Syrah,Brasil,705,9510.974866038103
52748,San Rafael,Syrah,UK,980,10952.462986592089
50262,Maipu,Cabernet Sauvignon,Brasil,1322,31096.200818447483
50160,Lujan de Cuyo,Cabernet Sauvignon,China,950,23626.909089217872
53300,Valle de Uco,Syrah,Brasil,1008,22951.358888480117
50866,Maipu,Syrah,UK,887,21620.94922628988
51210,Maipu,Chardonnay,USA,1263,
51681,Maipu,Chardonnay,USA,1029,24244.134739407433
51912,Lujan de Cuyo,Cabernet Sauvignon,UK,1148,12338.687766216482
53472,Maipu,Chardonnay,USA,1397,30481.788610912092
50052,Maipu,Syrah,Brasil,1293,25016.374270700726
50738,Valle de Uco,Chardonnay,China,1180,21389.47182577589
52094,Maipu,Chardonnay,China,999,12261.56901034469
51314,Maipu,Chardonnay,USA,1376,14757.350077930067
51705,Maipu,Chardonnay,Brasil,1548,15896.920798512156
50357,Maipu,Cabernet Sauvignon,UK,1591,26366.831979770945
51643,Valle de Uco,Malbec,China,1322,19189.67186701801
51954,Valle de Uco,Chardonnay,UK,1175,24773.164110724127
52977,San Rafael,Syrah,Brasil,1494,32473.591361652343
52389,Lujan de Cuyo,Syrah,China,1284,22366.84462792672
50931,Maipu,Cabernet Sauvignon,USA,1135,21616.538961962462
50572,Valle de Uco,Chardonnay,UK,31605,31734.49936014818
52621,Valle de Uco,Chardonnay,UK,915,17582.09202698708
50649,San Rafael,Cabernet Sauvignon,USA,975,21637.911337186943
51575,Maipu,Malbec,Brasil,538,13190.985269004983
52665,Valle de Uco,Chardonnay,China,1560,29608.64856961923
51916,Lujan de Cuyo,Cabernet Sauvignon,UK,1147,22330.54816838351
52875,Lujan de Cuyo,Syrah,UK,731,13982.680639549773
52323,Maipu,Chardonnay,USA,1280,28478.583216996885
50684,San Rafael,Chardonnay,Brasil,1378,31449.735918325892
53489,Maipu,Syrah,UK,1306,23486.12106021127
52187,San Rafael,Chardonnay,UK,847,16463.308230193394
50557,San Rafael,Malbec,Brasil,1282,18282.94491500145
52409,Valle de Uco,Cabernet Sauvignon,USA,1543,17003.360234920678
51551,San Rafael,Cabernet Sauvignon,USA,1257,22603.437744251605
52170,San Rafael,Malbec,Brasil,1025,16206.318641138083
51490,Lujan de Cuyo,Chardonnay,UK,1445,26791.516841693116
51427,Valle de Uco,Syrah,Brasil,1141,25987.663997644195
51957,San Rafael,Chardonnay,UK,1330,
52070,San Rafael,Chardonnay,China,1193,14498.721006940343
53472,Maipu,Chardonnay,USA,1397,30481.788610912092
51564,Maipu,Syrah,China,1575,25397.565536799226
53237,Maipu,Cabernet Sauvignon,UK,1185,28009.575402782903
52340,Valle de Uco,Chardonnay,Brasil,1635,27278.50438540666
51998,Valle de Uco,Syrah,USA,771,14571.268643875668
52245,Maipu,Syrah,Brasil,1881,19624.209752207564
52600,San Rafael,Malbec,USA,1353,19480.9679894036
51360,Maipu,Cabernet Sauvignon,USA,675,9498.780308477135
53078,Maipu,Malbec,USA,770,10196.160917464647
50549,Maipu,Chardonnay,Brasil,802,16170.97159738546
50118,Lujan de Cuyo,Syrah,Brasil,1819,25595.596911251057
50624,San Rafael,Chardonnay,USA,1042,26037.4830351268
50940,Valle de Uco,Chardonnay,Brasil,988,16009.828654145786
50851,San Rafael,Cabernet Sauvignon,USA,1452,21716.157488803165
50776,San Rafael,Malbec,USA,1298,19944.40624195021
51358,Valle de Uco,Chardonnay,USA,986,22870.964223668827
52550,Maipu,Malbec,China,1384,34321.82083068298
53135,Valle de Uco,Malbec,China,1211,22392.87187104941
51754,Maipu,Syrah,USA,950,15247.11614992077
52921,San Rafael,Cabernet Sauvignon,China,1312,31424.741360660486
52578,Maipu,Syrah,USA,2076,22341.83717738326
51581,Lujan de Cuyo,Syrah,USA,918,
51895,Valle de Uco,Malbec,Brasil,1179,16785.81031317531
52462,Lujan de Cuyo,Syrah,China,1445,27483.3406903554
52922,San Rafael,Cabernet Sauvignon,UK,1262,29128.740549157523
53221,Valle de Uco,Cabernet Sauvignon,Brasil,1308,21530.898970275553
53462,Maipu,Chardonnay,China,1434,30659.841577084022
50791,Valle de Uco,Cabernet Sauvignon,USA,1146,22639.348643404144
50580,Maipu,Chardonnay,UK,797,18419.159017835023
52339,San Rafael,Malbec,UK,1321,22464.88722337046
50637,Valle de Uco,Chardonnay,USA,1566,28052.854916903303
51907,San Rafael,Cabernet Sauvignon,UK,935,20425.583120501058
51097,Lujan de Cuyo,Cabernet Sauvignon,Brasil,1506,28169.048489377717
51288,Valle de Uco,Syrah,USA,1212,29104.62820385286
52269,Maipu,Chardonnay,UK,1246,30952.191680453143
50739,Lujan de Cuyo,Malbec,Brasil,1588,16352.37546416743
50007,Lujan de Cuyo,Syrah,USA,768,17402.371092344107
51148,Maipu,Malbec,Brasil,1286,30749.824336568156
51725,Maipu,Chardonnay,USA,1076,14926.328584145818
52476,Lujan de Cuyo,Syrah,Brasil,1330,30411.526219416257
52830,San Rafael,Cabernet Sauvignon,USA,1098,21190.884669659492
50212,Valle de Uco,Cabernet Sauvignon,Brasil,1582,29765.61295316044
50618,Maipu,Cabernet Sauvignon,Brasil,1406,27424.15785519957
52150,Lujan de Cuyo,Syrah,China,1239,22369.342668585905
51226,San Rafael,Chardonnay,UK,1180,26636.440594035048
51247,Lujan de Cuyo,Chardonnay,Brasil,1279,
50208,Valle de Uco,Malbec,UK,1508,18200.996934554663
51932,Valle de Uco,Cabernet Sauvignon,Brasil,28133,11705.027617586791
53173,Valle de Uco,Chardonnay,UK,1264,28647.218151704066
51458,Valle de Uco,Chardonnay,UK,1783,35687.49145235186
51886,Maipu,Malbec,China,1640,38402.972641980654
50418,Lujan de Cuyo,Cabernet Sauvignon,Brasil,914,17429.894215334203
52322,Lujan de Cuyo,Cabernet Sauvignon,USA,1536,33533.61544846764
